customerID,churn_probability,risk_tier,tenure,adoption_score,opportunity_value,health_score,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges
3329-WDIOK,0.7681607,High Risk,3,0.5,23.460322836217273,22.841964960098267,Month-to-month,DSL,Electronic check,50.6,155.35
7980-MHFLQ,0.042121902,Low Risk,72,0.0,0.0,77.89390563964844,Two year,No,Mailed check,24.9,1859.2
2873-ZLIWT,0.65800816,High Risk,40,0.3333333333333333,60.67987779988698,40.432925422986344,Month-to-month,Fiber optic,Electronic check,84.85,3303.05
3415-TAILE,0.6417918,High Risk,2,0.3333333333333333,34.60391825838295,25.410408973693848,Month-to-month,DSL,Mailed check,65.7,134.35
0757-WCUUZ,0.0689259,Low Risk,54,0.3333333333333333,43.73176525760063,75.72037080923715,Two year,DSL,Credit card (automatic),63.35,3409.1
1629-DQQVB,0.35005346,Medium Risk,14,0.16666666666666666,77.84887147921819,41.66399518648783,Month-to-month,DSL,Bank transfer (automatic),50.1,709.5
1915-IOFGU,0.85987836,High Risk,1,0.0,80.99453605766122,7.422748605410258,Month-to-month,Fiber optic,Electronic check,70.5,70.5
3045-XETSH,0.85539585,High Risk,10,0.5,32.588169835434954,21.396873990694683,Month-to-month,Fiber optic,Electronic check,94.85,953.45
0374-AACSZ,0.6806322,High Risk,1,0.16666666666666666,77.84887147921819,19.71839129924774,Month-to-month,DSL,Electronic check,50.15,50.15
7239-HZZCX,0.55759186,Medium Risk,1,0.0,0.0,22.537073890368145,Month-to-month,No,Mailed check,19.75,19.75
4872-VXRIL,0.099985495,Low Risk,56,0.5,60.611822053762936,78.3340593179067,One year,DSL,Bank transfer (automatic),64.65,3665.55
9140-CZQZZ,0.06238531,Low Risk,68,0.8333333333333334,14.221204254484661,91.88073396682739,Two year,DSL,Bank transfer (automatic),79.6,5515.8
3423-HHXAO,0.11564415,Low Risk,14,0.0,0.0,50.051125486691795,One year,No,Mailed check,19.5,272.0
9938-TKDGL,0.14199132,Low Risk,68,0.6666666666666666,25.364799676650335,84.56710080305734,Two year,Fiber optic,Electronic check,99.55,6668.0
0531-ZZJWQ,0.6406884,High Risk,55,0.0,80.99453605766122,40.88224569956461,Month-to-month,Fiber optic,Electronic check,74.0,4052.4
6537-QLGEX,0.6291386,High Risk,16,0.3333333333333333,54.49982022551585,31.876403888066605,Month-to-month,DSL,Electronic check,38.9,664.4
2688-BHGOG,0.8159667,High Risk,9,0.16666666666666666,57.95296951208529,16.28499706586202,Month-to-month,Fiber optic,Electronic check,79.55,718.55
7683-CBDKJ,0.4851901,Medium Risk,14,0.5,43.35622480335017,41.57382865746816,Month-to-month,DSL,Electronic check,65.45,937.6
0946-CLJTI,0.7080149,High Risk,58,0.5,20.382714003898286,48.76592139403025,Month-to-month,Fiber optic,Electronic check,98.7,5812.6
3160-TYXLT,0.33176637,Medium Risk,53,0.5,43.66370951147658,65.49501498540242,Month-to-month,DSL,Bank transfer (automatic),46.3,2546.85
1325-USMEC,0.12144697,Low Risk,70,0.6666666666666666,29.135020548865512,86.42765164375305,Two year,Fiber optic,Credit card (automatic),99.35,6944.5
0916-QOFDP,0.82299155,High Risk,14,0.3333333333333333,34.60391825838295,21.350422501564026,Month-to-month,Fiber optic,Electronic check,95.8,1346.3
0628-CNQRM,0.18571813,Low Risk,22,0.6666666666666666,34.18516196774161,63.214094042778015,One year,DSL,Bank transfer (automatic),67.5,1544.05
5606-AMZBO,0.70466274,High Risk,10,0.16666666666666666,77.84887147921819,22.266862988471985,Month-to-month,Fiber optic,Credit card (automatic),78.15,765.15
6199-IPCAO,0.072151825,Low Risk,29,0.0,0.0,58.47574134667715,Two year,No,Mailed check,26.1,692.55
7665-TOALD,0.8947568,High Risk,1,0.0,80.99453605766122,5.678826967875163,Month-to-month,Fiber optic,Electronic check,69.6,69.6
0112-QWPNC,0.33578083,Medium Risk,49,0.8333333333333334,11.143595422165674,70.29429038365681,One year,DSL,Electronic check,84.35,4059.35
0324-BRPCJ,0.65465474,High Risk,68,0.5,23.460322836217273,55.600596268971756,Month-to-month,Fiber optic,Electronic check,100.2,6851.65
2777-PHDEI,0.87838614,High Risk,1,0.16666666666666666,57.64548480395888,9.830693006515503,Month-to-month,Fiber optic,Electronic check,78.05,78.05
5640-CAXOA,0.25736952,Low Risk,30,0.3333333333333333,51.85951550879571,56.2981907526652,One year,DSL,Credit card (automatic),40.35,1187.05
2235-EZAIK,0.05377238,Low Risk,72,0.8333333333333334,23.041566545575932,93.97804717222851,Two year,DSL,Credit card (automatic),79.2,5401.9
3847-BAERP,0.2471602,Low Risk,10,0.0,0.0,41.80865685145061,Month-to-month,No,Mailed check,20.9,247.0
1196-AMORA,0.7729254,High Risk,7,0.0,80.99453605766122,14.270397822062176,Month-to-month,Fiber optic,Electronic check,73.6,520.0
4282-YMKNA,0.8214191,High Risk,9,0.0,80.99453605766122,12.679044008255005,Month-to-month,Fiber optic,Electronic check,74.75,706.6
1453-RZFON,0.60370857,High Risk,1,0.16666666666666666,77.84887147921819,23.564571738243103,Month-to-month,DSL,Mailed check,49.9,49.9
8263-OKETD,0.35621014,Medium Risk,20,0.5,40.715920086630035,50.52282770474752,Month-to-month,DSL,Credit card (automatic),68.9,1370.35
0670-KDOMA,0.61223376,High Risk,1,0.0,0.0,19.804978768030804,Month-to-month,No,Mailed check,20.25,20.25
2476-YGEFM,0.5770387,Medium Risk,29,0.0,80.99453605766122,33.23139806588491,Month-to-month,Fiber optic,Credit card (automatic),76.0,2215.25
8687-BAFGU,0.7766041,High Risk,1,0.16666666666666666,74.90108205437164,14.919794201850891,Month-to-month,Fiber optic,Electronic check,74.0,74.0
0641-EVBOJ,0.7161238,High Risk,3,0.3333333333333333,71.75541747592861,22.110475699106853,Month-to-month,Fiber optic,Mailed check,82.3,214.4
0829-XXPLX,0.5814783,Medium Risk,20,0.5,40.278615971031186,39.2594184478124,Month-to-month,Fiber optic,Bank transfer (automatic),89.4,1871.15
9974-JFBHQ,0.41383797,Medium Risk,64,0.6666666666666666,17.366868832927693,69.30810153484343,Month-to-month,Fiber optic,Credit card (automatic),99.15,6171.2
5356-RHIPP,0.66711336,High Risk,1,0.0,0.0,17.06099847952525,Month-to-month,No,Mailed check,20.2,20.2
6624-JDRDS,0.47017646,Medium Risk,6,0.16666666666666666,77.84887147921819,32.3245104153951,Month-to-month,DSL,Bank transfer (automatic),29.45,161.45
0608-JDVEC,0.06302648,Low Risk,50,0.0,0.0,67.68200894196828,Two year,No,Electronic check,19.8,1013.2
9780-FKVVF,0.45928153,Medium Risk,6,0.3333333333333333,54.80730493364226,36.20258847872416,Month-to-month,DSL,Bank transfer (automatic),59.15,336.7
1919-RTPQD,0.55718094,Medium Risk,7,0.0,80.99453605766122,25.057619611422222,Month-to-month,DSL,Electronic check,44.75,333.65
5214-NLTIT,0.09134776,Low Risk,72,0.3333333333333333,43.73176525760063,82.0992789665858,Two year,Fiber optic,Credit card (automatic),90.8,6511.8
3345-PBBFH,0.4918728,Medium Risk,8,0.16666666666666666,69.85094063549555,32.07302729288737,Month-to-month,DSL,Bank transfer (automatic),49.55,393.45
5055-BRMNE,0.22455095,Low Risk,67,0.6666666666666666,25.364799676650335,80.022451877594,Two year,Fiber optic,Credit card (automatic),106.7,7009.5
9189-JWSHV,0.7924696,High Risk,24,0.3333333333333333,34.60391825838295,27.04318563143412,Month-to-month,Fiber optic,Electronic check,93.55,2264.05
2190-PHBHR,0.085512936,Low Risk,72,0.5,43.66370951147658,85.72435319423676,Two year,Fiber optic,Credit card (automatic),94.45,6921.7
2650-GYRYL,0.08037856,Low Risk,33,0.0,0.0,59.731073379516594,One year,No,Bank transfer (automatic),19.45,600.25
0746-JTRFU,0.7877284,High Risk,2,0.0,80.99453605766122,11.446911891301474,Month-to-month,DSL,Electronic check,25.05,56.35
5208-FVQKB,0.07502676,Low Risk,70,0.6666666666666666,37.570255508187,88.74866247177124,Two year,DSL,Mailed check,67.95,4664.15
7184-LRUUR,0.19737343,Low Risk,22,0.5,32.280685127308544,59.29799417654673,One year,DSL,Bank transfer (automatic),65.25,1441.8
6627-CFOSN,0.43569398,Medium Risk,59,0.6666666666666666,29.44250525699192,66.13196770350139,Month-to-month,Fiber optic,Bank transfer (automatic),99.45,5623.7
3982-JGSFD,0.076777965,Low Risk,36,0.0,0.0,61.16110324859619,One year,No,Credit card (automatic),20.35,695.85
1574-DYCWE,0.052819483,Low Risk,51,0.0,0.0,68.60902547836304,Two year,No,Mailed check,19.95,1028.75
7247-XOZPB,0.121882655,Low Risk,53,0.6666666666666666,34.18516196774161,79.3225328127543,One year,DSL,Bank transfer (automatic),77.4,4155.95
2466-FCCPT,0.10742694,Low Risk,20,0.0,0.0,52.96198626359304,One year,No,Bank transfer (automatic),19.7,395.6
6211-WWLTF,0.11351902,Low Risk,63,0.6666666666666666,17.237049425455254,83.90738268693288,Two year,Fiber optic,Credit card (automatic),99.7,6330.4
4826-TZEVA,0.48261547,Medium Risk,40,0.16666666666666666,69.85094063549555,45.86922645568847,Month-to-month,Fiber optic,Credit card (automatic),74.8,2971.7
6016-NXBNJ,0.07257946,Low Risk,35,0.0,0.0,60.95436116059621,One year,No,Mailed check,19.15,638.0
9138-EFSMO,0.29337648,Low Risk,26,0.16666666666666666,57.95296951208529,49.49784437815348,One year,Fiber optic,Bank transfer (automatic),78.95,2034.25
0576-WNXXC,0.74747,High Risk,27,0.5,32.588169835434954,33.87649893760681,Month-to-month,Fiber optic,Electronic check,95.55,2510.2
4632-XJMEX,0.10729966,Low Risk,53,0.5,60.611822053762936,76.7183490594228,One year,DSL,Credit card (automatic),62.85,3419.5
8910-LEDAG,0.5324501,Medium Risk,34,0.0,80.99453605766122,37.54416267077128,Month-to-month,Fiber optic,Credit card (automatic),71.55,2427.35
3452-GWUIN,0.80021286,High Risk,19,0.3333333333333333,34.60391825838295,24.57269032796224,Month-to-month,Fiber optic,Electronic check,94.95,1760.25
2716-GFZOR,0.4265339,Medium Risk,43,0.5,52.484071802567854,56.58996979395548,Month-to-month,Fiber optic,Credit card (automatic),86.1,3551.65
3724-UCSHY,0.24299727,Low Risk,6,0.0,0.0,40.35013556480408,Month-to-month,No,Mailed check,19.55,122.9
8626-XHBIE,0.061379936,Low Risk,56,0.0,0.0,70.2643378575643,Two year,No,Mailed check,24.8,1424.2
4628-CTTLA,0.55083156,Medium Risk,57,0.3333333333333333,46.501889381793205,52.87508885065715,Month-to-month,DSL,Electronic check,39.3,2111.45
3192-LNKRK,0.565415,Medium Risk,34,0.3333333333333333,43.42428054947422,42.562582095464066,Month-to-month,Fiber optic,Mailed check,84.05,2909.95
4439-YRNVD,0.48714253,Medium Risk,10,0.3333333333333333,63.75748663220597,36.47620519002279,Month-to-month,DSL,Electronic check,36.25,374.0
2876-VBBBL,0.61223376,High Risk,1,0.0,0.0,19.804978768030804,Month-to-month,No,Mailed check,20.25,20.25
6834-NXDCA,0.60033196,High Risk,13,0.0,80.99453605766122,25.40006856123606,Month-to-month,DSL,Electronic check,23.9,300.8
2208-UGTGR,0.61428976,High Risk,56,0.5,23.460322836217273,52.618845303853355,Month-to-month,Fiber optic,Electronic check,98.6,5581.05
3005-TYFRD,0.60756445,High Risk,55,0.6666666666666666,9.239118581732612,55.871777534484856,Month-to-month,Fiber optic,Credit card (automatic),103.65,5676.65
8670-MEFCP,0.05485304,Low Risk,36,1.0,0.0,82.25734889507295,Two year,DSL,Credit card (automatic),92.9,3379.25
3079-BCHLN,0.07471075,Low Risk,47,0.0,0.0,65.84779699643452,One year,No,Bank transfer (automatic),19.9,942.95
7777-UNYHB,0.2539838,Low Risk,12,0.0,0.0,42.30081021785736,Month-to-month,No,Credit card (automatic),20.1,232.4
5597-GLBUC,0.904658,High Risk,1,0.3333333333333333,43.42428054947422,11.85043235619863,Month-to-month,Fiber optic,Electronic check,85.45,85.45
7278-CKDNC,0.7563056,High Risk,24,0.16666666666666666,69.85094063549555,25.5180545647939,Month-to-month,Fiber optic,Electronic check,80.5,2088.45
2748-MYRVK,0.34223542,Medium Risk,63,0.5,23.460322836217273,69.13822770118713,One year,Fiber optic,Bank transfer (automatic),99.9,6137.0
8450-UYIBU,0.5108763,Medium Risk,35,0.3333333333333333,43.42428054947422,45.70618510246277,Month-to-month,DSL,Electronic check,39.85,1434.6
2969-VAPYH,0.09280636,Low Risk,67,0.5,60.611822053762936,83.27634970347087,One year,DSL,Credit card (automatic),60.5,3870.0
4822-YCXMX,0.7521949,High Risk,25,0.16666666666666666,57.95296951208529,26.14025592803955,Month-to-month,Fiber optic,Electronic check,84.8,2043.45
7181-OQCUT,0.68920225,High Risk,21,0.6666666666666666,17.237049425455254,37.62322088082632,Month-to-month,Fiber optic,Mailed check,103.85,2215.0
8474-UMLNT,0.32306367,Medium Risk,13,0.6666666666666666,37.570255508187,52.596816420555115,Month-to-month,DSL,Bank transfer (automatic),67.8,842.25
9821-POOTN,0.70859814,High Risk,35,0.0,80.99453605766122,29.15342648824056,Month-to-month,Fiber optic,Electronic check,75.2,2576.2
3836-FZSDJ,0.045484416,Low Risk,71,0.0,0.0,77.30911215146384,Two year,No,Bank transfer (automatic),24.85,1901.0
9142-XMYJH,0.16362627,Low Risk,29,0.0,0.0,53.90202065308889,Month-to-month,No,Credit card (automatic),19.35,601.6
6559-ILWKJ,0.41995502,Medium Risk,71,0.5,23.460322836217273,68.58558257420859,Two year,DSL,Electronic check,49.35,3515.25
0187-QSXOE,0.84761345,High Risk,7,0.3333333333333333,34.60391825838295,17.20266064008077,Month-to-month,Fiber optic,Electronic check,89.0,605.45
7733-UDMTP,0.5481295,Medium Risk,57,0.6666666666666666,9.239118581732612,59.67685838540395,Month-to-month,DSL,Electronic check,55.0,3094.05
2649-HWLYB,0.13168763,Low Risk,65,0.6666666666666666,34.492646675868016,83.83228460947672,Two year,DSL,Bank transfer (automatic),76.15,4929.55
5214-CHIWJ,0.06859223,Low Risk,27,0.0,0.0,57.820387482643135,One year,No,Mailed check,20.3,595.05
4229-CZMLL,0.84341866,High Risk,6,0.0,80.99453605766122,10.32906711101532,Month-to-month,Fiber optic,Electronic check,74.9,469.8
6904-JLBGY,0.06429842,Low Risk,72,1.0,0.0,96.78508043289185,Two year,Fiber optic,Credit card (automatic),117.35,8436.25
2465-BLLEU,0.634975,High Risk,1,0.0,0.0,18.66791586081187,Month-to-month,No,Mailed check,19.75,19.75
1685-VAYJF,0.3989369,Medium Risk,11,0.0,80.99453605766122,34.636489947636925,Month-to-month,DSL,Credit card (automatic),45.2,492.0
8874-EJNSR,0.056869593,Low Risk,39,0.0,0.0,63.406521677970886,Two year,No,Mailed check,25.2,987.95
6917-YACBP,0.39867684,Medium Risk,59,0.5,52.484071802567854,64.64948972066243,Month-to-month,Fiber optic,Electronic check,89.75,5496.9
5049-MUBWG,0.193426,Low Risk,26,0.6666666666666666,25.364799676650335,64.49536601702371,One year,DSL,Bank transfer (automatic),75.0,1908.35
4223-WOZCM,0.70653784,High Risk,2,0.16666666666666666,66.77333180317656,18.8397745291392,Month-to-month,DSL,Mailed check,49.95,107.1
0769-MURVM,0.043539952,Low Risk,72,1.0,0.0,97.82300293445587,Two year,DSL,Bank transfer (automatic),65.7,4575.35
9253-VIFJQ,0.11205713,Low Risk,65,0.5,52.484071802567854,81.48047586282094,One year,DSL,Credit card (automatic),67.05,4309.55
7030-FZTFM,0.06758203,Low Risk,72,0.8333333333333334,3.145664578443032,93.28756610552472,Two year,Fiber optic,Credit card (automatic),110.9,7922.75
9741-YLNTD,0.83466053,High Risk,6,0.3333333333333333,51.85951550879571,17.433640162150066,Month-to-month,Fiber optic,Bank transfer (automatic),87.95,522.35
5917-RYRMG,0.079773925,Low Risk,32,0.0,0.0,59.34463818868001,One year,No,Credit card (automatic),19.8,587.7
5120-ZBLAI,0.20418079,Low Risk,50,0.5,20.382714003898286,70.624294479688,One year,DSL,Bank transfer (automatic),75.7,3876.2
1194-BHJYC,0.048209097,Low Risk,61,0.8333333333333334,11.143595422165674,89.6728797753652,Two year,DSL,Mailed check,62.15,3778.85
3663-MITLP,0.81716835,High Risk,15,0.6666666666666666,9.239118581732612,28.72491558392842,Month-to-month,Fiber optic,Electronic check,101.25,1457.25
0906-QVPMS,0.05743251,Low Risk,72,1.0,0.0,97.12837338447571,Two year,Fiber optic,Bank transfer (automatic),115.15,8349.45
9025-ZRPVR,0.21052182,Low Risk,9,0.0,0.0,43.22390913963318,Month-to-month,No,Mailed check,18.95,185.6
1905-OEILC,0.5407025,Medium Risk,1,0.0,0.0,23.381540576616924,Month-to-month,No,Mailed check,19.5,19.5
7858-GTZSP,0.8366737,High Risk,12,0.16666666666666666,57.95296951208529,16.49964948495229,Month-to-month,Fiber optic,Electronic check,86.55,1066.9
3285-UCQVC,0.36434725,Medium Risk,37,0.16666666666666666,74.90108205437164,50.532639026641846,Month-to-month,DSL,Credit card (automatic),28.6,973.55
6248-BSHKG,0.07672357,Low Risk,61,0.0,0.0,71.58048788706462,One year,No,Mailed check,20.4,1226.45
4685-TFLLS,0.113291435,Low Risk,18,0.0,0.0,51.83542788028716,One year,No,Bank transfer (automatic),19.8,342.3
3470-BTGQO,0.33376864,Medium Risk,21,0.0,80.99453605766122,42.061569690704346,Month-to-month,DSL,Mailed check,45.65,985.05
1209-VFFOC,0.04341603,Low Risk,68,0.8333333333333334,23.349051253702342,92.82919883728027,Two year,DSL,Mailed check,56.4,3948.45
8224-DWCKX,0.739939,High Risk,12,0.0,80.99453605766122,18.003051280975342,Month-to-month,Fiber optic,Credit card (automatic),73.3,828.05
5482-PLVPE,0.7566469,High Risk,2,0.0,80.99453605766122,13.00098975499471,Month-to-month,DSL,Electronic check,24.35,41.85
4553-DVPZG,0.66733736,High Risk,62,0.5,20.382714003898286,52.46646543343863,Month-to-month,Fiber optic,Electronic check,101.35,6164.7
4902-OHLSK,0.70656264,High Risk,29,0.5,28.510464255093368,36.75520141919454,Month-to-month,Fiber optic,Electronic check,98.65,2862.75
6917-IAYHD,0.6179897,High Risk,1,0.3333333333333333,63.75748663220597,26.183847387631737,Month-to-month,DSL,Mailed check,33.6,33.6
0495-ZBNGW,0.84779364,High Risk,5,0.16666666666666666,66.77333180317656,13.026984731356302,Month-to-month,Fiber optic,Bank transfer (automatic),79.9,343.95
8620-RJPZN,0.5311917,Medium Risk,1,0.0,0.0,23.857081333796184,Month-to-month,No,Electronic check,20.7,20.7
7572-KPVKK,0.3527909,Medium Risk,62,0.6666666666666666,14.289260000608706,71.52712206045786,Two year,Fiber optic,Electronic check,104.05,6590.5
2642-MAWLJ,0.05628383,Low Risk,36,0.0,0.0,62.185808420181274,Two year,No,Bank transfer (automatic),20.25,717.95
2357-COQEK,0.76319367,High Risk,28,0.6666666666666666,14.289260000608706,36.84031665325165,Month-to-month,Fiber optic,Electronic check,103.3,2890.65
7103-ZGVNT,0.12762709,Low Risk,69,0.6666666666666666,37.26277080006059,85.70197959740956,One year,DSL,Credit card (automatic),73.7,4885.85
3737-GCSPV,0.7827668,High Risk,11,0.5,48.40636622222627,25.44499238332113,Month-to-month,Fiber optic,Credit card (automatic),96.2,1222.05
2027-WKXMW,0.53416485,Medium Risk,63,0.8333333333333334,3.145664578443032,66.20842436949413,Month-to-month,Fiber optic,Electronic check,108.75,6871.7
7137-NAXML,0.08566366,Low Risk,23,0.0,0.0,55.30014952023824,One year,No,Bank transfer (automatic),20.15,405.6
2428-ZMCTB,0.2667736,Low Risk,10,0.0,0.0,40.82798759142558,Month-to-month,No,Credit card (automatic),19.75,208.25
2961-VNFKL,0.047847778,Low Risk,71,0.0,0.0,77.19094594319662,Two year,No,Credit card (automatic),25.95,1801.9
1768-HNVGJ,0.34804538,Medium Risk,45,0.5,48.71385093035268,61.34773254394531,Month-to-month,DSL,Electronic check,70.05,3062.45
6963-KQYQB,0.043382544,Low Risk,70,0.0,0.0,76.99754039446512,Two year,No,Mailed check,24.05,1764.75
5934-RMPOV,0.7603494,High Risk,22,0.16666666666666666,57.95296951208529,24.48253035545349,Month-to-month,Fiber optic,Electronic check,84.75,1816.75
1207-BLKSA,0.053004507,Low Risk,52,0.0,0.0,69.01644150416057,Two year,No,Mailed check,23.05,1255.1
4088-YLDSU,0.61767125,High Risk,55,0.6666666666666666,14.289260000608706,55.36643743515014,One year,Fiber optic,Electronic check,104.15,5743.05
8316-BBQAY,0.06254588,Low Risk,65,0.8333333333333334,11.143595422165674,90.62270522117615,Two year,DSL,Credit card (automatic),59.95,3921.1
1166-PQLGG,0.04499103,Low Risk,72,0.0,0.0,77.75044918060303,Two year,No,Bank transfer (automatic),19.55,1463.45
3146-JTQHR,0.14310232,Low Risk,10,0.0,0.0,47.01155225435893,One year,No,Bank transfer (automatic),19.6,189.45
4291-YZODP,0.14555836,Low Risk,7,0.0,0.0,45.63874880472819,One year,No,Mailed check,20.05,96.8
4395-PZMSN,0.84550667,High Risk,5,0.3333333333333333,46.809374089919615,16.474666595458984,Month-to-month,Fiber optic,Electronic check,85.55,408.5
6427-FEFIG,0.069471106,Low Risk,24,0.6666666666666666,17.237049425455254,69.8597772916158,Two year,DSL,Credit card (automatic),78.6,1846.65
0017-IUDMW,0.056202378,Low Risk,72,1.0,0.0,97.18988239765167,Two year,Fiber optic,Credit card (automatic),116.8,8456.75
8706-HRADD,0.3929078,Medium Risk,21,0.5,48.40636622222627,49.104610085487366,Month-to-month,DSL,Mailed check,43.55,1011.5
9955-QOPOY,0.22648388,Low Risk,69,0.8333333333333334,3.145664578443032,84.0924725929896,One year,DSL,Credit card (automatic),60.8,4263.4
4385-ZKVNW,0.26534504,Low Risk,44,0.3333333333333333,63.75748663220597,61.7327481508255,Month-to-month,DSL,Bank transfer (automatic),54.9,2549.1
5446-DKWYW,0.23647174,Low Risk,61,0.3333333333333333,43.42428054947422,70.2597447236379,One year,DSL,Electronic check,65.2,3965.05
2034-CGRHZ,0.75039834,High Risk,24,0.6666666666666666,9.239118581732612,35.81341644128163,Month-to-month,Fiber optic,Credit card (automatic),102.95,2496.7
5797-APWZC,0.8798899,High Risk,1,0.3333333333333333,34.60391825838295,13.08883806069692,Month-to-month,Fiber optic,Electronic check,90.6,90.6
3683-QKIUE,0.52731985,Medium Risk,6,0.16666666666666666,74.90108205437164,29.467340906461082,Month-to-month,DSL,Bank transfer (automatic),50.8,288.05
4228-ZGYUW,0.87902266,High Risk,4,0.3333333333333333,46.809374089919615,14.382200439771015,Month-to-month,Fiber optic,Electronic check,90.05,368.1
9031-ZVQPT,0.12796018,Low Risk,72,0.8333333333333334,3.145664578443032,90.26865641276044,Two year,Fiber optic,Electronic check,108.2,7840.6
2990-IAJSV,0.042835243,Low Risk,72,1.0,0.0,97.85823822021484,Two year,DSL,Bank transfer (automatic),92.0,6632.75
8107-KNCIM,0.800961,High Risk,14,0.0,80.99453605766122,15.785282452901207,Month-to-month,Fiber optic,Electronic check,75.1,1013.35
9027-YFHQJ,0.30769956,Medium Risk,7,0.0,0.0,37.531688610712685,Month-to-month,No,Bank transfer (automatic),25.05,152.95
5176-LDKUH,0.2609373,Low Risk,48,0.16666666666666666,69.85094063549555,60.2864666779836,One year,Fiber optic,Electronic check,75.15,3772.65
4644-OBGFZ,0.09236254,Low Risk,55,0.0,0.0,68.29854051272073,One year,No,Mailed check,19.5,1026.35
7926-IJOOU,0.41542363,Medium Risk,1,0.0,0.0,29.645485083262123,Month-to-month,No,Credit card (automatic),19.3,19.3
6480-YAGIY,0.42600325,Medium Risk,45,1.0,0.0,67.44983911514282,One year,Fiber optic,Credit card (automatic),112.2,5031.85
4029-HPFVY,0.78477144,High Risk,3,0.0,80.99453605766122,12.011427879333496,Month-to-month,Fiber optic,Mailed check,70.3,220.4
7602-DBTOU,0.04778882,Low Risk,71,0.0,0.0,77.19389339288077,Two year,No,Mailed check,19.6,1416.5
5345-BMKWB,0.26422182,Low Risk,8,0.0,0.0,40.12224396069845,Month-to-month,No,Mailed check,20.25,158.35
3519-ZKXGG,0.85656005,High Risk,3,0.0,80.99453605766122,8.421997427940369,Month-to-month,Fiber optic,Electronic check,75.85,256.6
5457-COLHT,0.056443695,Low Risk,69,0.8333333333333334,14.221204254484661,92.59448210398355,Two year,DSL,Bank transfer (automatic),80.65,5542.55
6416-TVAIH,0.8920537,High Risk,1,0.0,80.99453605766122,5.813980499903361,Month-to-month,Fiber optic,Electronic check,68.5,68.5
5451-YHYPW,0.05280826,Low Risk,72,1.0,0.0,97.35958576202393,Two year,Fiber optic,Credit card (automatic),115.75,8443.7
5108-ADXWO,0.7423571,High Risk,11,0.16666666666666666,77.84887147921819,20.79881290594737,Month-to-month,Fiber optic,Electronic check,73.5,791.75
7998-WNZEM,0.047951527,Low Risk,71,0.8333333333333334,23.349051253702342,93.8524240255356,Two year,DSL,Bank transfer (automatic),80.6,5708.2
3066-RRJIO,0.8714222,High Risk,1,0.0,80.99453605766122,6.845558087031047,Month-to-month,Fiber optic,Mailed check,69.95,69.95
4664-NJCMS,0.062381234,Low Risk,33,0.8333333333333334,11.143595422165674,77.29760626951854,Two year,DSL,Bank transfer (automatic),59.55,2016.3
0307-BCOPK,0.08889361,Low Risk,16,0.0,0.0,52.22198704878489,One year,No,Mailed check,19.05,326.65
7629-WFGLW,0.28617838,Low Risk,56,0.6666666666666666,46.390617799278274,72.35774914423625,One year,Fiber optic,Electronic check,95.65,5471.75
2542-HYGIQ,0.55149275,Medium Risk,1,0.0,0.0,22.842029134432476,Month-to-month,No,Credit card (automatic),19.95,19.95
6715-OFDBP,0.68859553,High Risk,5,0.5,20.382714003898286,27.65355666478475,Month-to-month,DSL,Electronic check,70.05,346.4
5016-LIPDW,0.0994751,Low Risk,57,0.0,0.0,68.77624571323395,One year,No,Mailed check,19.4,1061.6
6481-LXPWL,0.1791212,Low Risk,56,0.3333333333333333,55.629736381010886,71.04394018650055,One year,DSL,Credit card (automatic),36.1,1971.5
1567-DSCIC,0.86582047,High Risk,8,0.5,32.280685127308544,20.04230995972951,Month-to-month,Fiber optic,Electronic check,94.0,773.65
2150-UWTFY,0.27695864,Low Risk,22,0.5,52.484071802567854,55.318734447161354,Month-to-month,DSL,Mailed check,61.15,1422.05
6124-ACRHJ,0.557251,Medium Risk,1,0.0,0.0,22.554117838541668,Month-to-month,No,Mailed check,19.75,19.75
9362-MWODR,0.24460015,Low Risk,40,0.5,48.40636622222627,64.43665782610574,Month-to-month,DSL,Credit card (automatic),64.1,2460.35
9975-GPKZU,0.06214271,Low Risk,46,0.0,0.0,66.05953017870586,Two year,No,Credit card (automatic),19.75,856.5
9625-RZFUK,0.052483257,Low Risk,63,0.0,0.0,73.62583696842194,Two year,No,Mailed check,19.7,1275.85
5153-LXKDT,0.20226477,Low Risk,68,0.8333333333333334,6.09345400328958,84.88676071166992,Two year,Fiber optic,Electronic check,110.2,7467.5
5161-UBZXI,0.2530313,Low Risk,69,0.8333333333333334,14.221204254484661,82.76510099569956,Two year,Fiber optic,Credit card (automatic),106.35,7261.75
1020-JPQOW,0.39667764,Medium Risk,56,0.5,49.53628237772131,63.499452670415245,Month-to-month,Fiber optic,Electronic check,90.55,5116.6
7919-ZODZZ,0.41650993,Medium Risk,10,0.5,32.588169835434954,43.341170350710556,One year,DSL,Mailed check,65.9,660.05
0565-JUPYD,0.22706585,Low Risk,63,0.8333333333333334,23.041566545575932,81.56337360541026,One year,Fiber optic,Credit card (automatic),104.5,6590.8
6867-ACCZI,0.065064415,Low Risk,24,0.8333333333333334,23.349051253702342,73.41344515482584,Two year,DSL,Mailed check,52.5,1208.15
5939-XAIXZ,0.42933717,Medium Risk,19,0.16666666666666666,66.77333180317656,39.78314280509949,Month-to-month,DSL,Mailed check,56.1,1033.9
